id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7759829,Private Bedroom on Alamo Square,14247216,Maria,,Western Addition,37.77444087,-122.4359402,Private room,149,2,1,9/18/2015,0.04,2,0
2237682,Bright 1BD w/ A View,9651440,Tara,,Western Addition,37.7722844,-122.4351584,Entire home/apt,100,4,5,5/30/2017,0.11,1,0
10839205,Open Loft in Prime Hayes Valley Loc,42859166,Amanda,,Western Addition,37.77579919,-122.4259563,Entire home/apt,750,1,0,,,1,0
1467522,Entire Alamo Square/Nopa 2BD Flat,953461,Nate And Nicole,,Western Addition,37.77519232,-122.4358972,Entire home/apt,237,2,6,8/2/2014,0.15,1,0
19162222,Bright & Spacious 1 Bedroom Apt. Near Japan Town,102245810,Reynaldi,,Western Addition,37.78176957,-122.4340094,Entire home/apt,160,1,12,8/18/2017,3.24,1,0
10608275,2 BR/2BA Flat in the Heart of NOPA,4709765,Brad,,Western Addition,37.7789629,-122.4423244,Entire home/apt,250,4,2,8/15/2016,0.13,1,13
19784750,Family and kid friendly home in Lower Haight,8181871,Kira,,Western Addition,37.77213224,-122.4337971,Entire home/apt,249,3,4,8/11/2017,1.88,1,3
19309607,2 bedroom Edwardian flat in the lower Haight,9082631,Jorge,,Western Addition,37.77305025,-122.432885,Entire home/apt,285,31,9,9/14/2017,2.9,1,355
3324760,NOPA sunny flat,16785840,Patty,,Western Addition,37.77978277,-122.4415699,Entire home/apt,225,2,5,8/15/2017,0.13,1,290
7693322,2 Bedroom on Alamo Square Park,14247216,Maria,,Western Addition,37.77556314,-122.4345933,Entire home/apt,275,2,3,8/30/2015,0.12,2,0
12346372,Spacious beautiful home to yourself,25011572,Megan,,Western Addition,37.77588974,-122.4327449,Entire home/apt,179,30,3,12/23/2016,0.17,2,352
845502,Historic SF Victorian,24215,Rosy,,Western Addition,37.77444138,-122.4367246,Entire home/apt,775,5,3,9/18/2014,0.07,2,89
12609202,Sunny Hayes Valley sublet!,759568,Jesse,,Western Addition,37.77327416,-122.4245675,Private room,70,21,1,7/2/2016,0.07,1,0
2082751,"Japantown, Large 1 Bedroom",375101,David,,Western Addition,37.78559346,-122.4308161,Entire home/apt,140,2,4,2/24/2016,0.17,1,0
13788749,Victorian Pure & Simple Room to Relax Comfortably,1666254,Kandle,,Western Addition,37.77796187,-122.4318567,Private room,75,1,134,9/24/2017,8.93,2,106
9119340,Sunny Room near Golden Gate Park!,12314752,Malcolm,,Western Addition,37.77692732,-122.4407471,Private room,120,1,1,11/10/2015,0.04,1,0
2614880,Hip Edwardian 2-BR Retreat ,13390778,Marke,,Western Addition,37.77270918,-122.432604,Entire home/apt,219,4,0,,,1,0
20211243,private rmcity close to gg park 5 min to downtown,117841976,Paul,,Western Addition,37.77889665,-122.4393843,Private room,95,1,5,9/11/2017,2.83,7,28
10970650,Spacious Hayes Valley house!,25608857,Alexander,,Western Addition,37.77734813,-122.4320502,Entire home/apt,1700,1,0,,,1,0
2303481,"CENTER SF,BIG SUNNY VICTORIAN FLAT ",2440054,Pamela,,Western Addition,37.77232019,-122.4316978,Entire home/apt,175,7,12,6/9/2017,0.28,2,17
11477999,Luxury Victorian home,11279786,Fabiana,,Western Addition,37.77706161,-122.4381527,Private room,250,1,0,,,1,0
25463,Modern Zen in the Lower Haight,72464,Patrick,,Western Addition,37.77728949,-122.4342115,Private room,110,2,327,9/23/2017,3.87,2,58
10527674,Classic Victorian in Hayes Valley,7632358,Beatrice,,Western Addition,37.77611199,-122.4267279,Entire home/apt,1250,4,2,10/7/2016,0.14,1,4
10806185,"Entire home in Central SF, NOPA",14868033,Lindsey,,Western Addition,37.78006259,-122.4373283,Entire home/apt,300,1,0,,,1,0
9614796,"1 bedroom + firepl, private bath, luxury in Alamo",49744747,Anja,,Western Addition,37.7755828,-122.4303348,Private room,150,5,20,6/9/2017,0.88,1,318
6054817,Spacious 2-bedroom Lower Haight Apt,3597797,Kimberly,,Western Addition,37.77283439,-122.4352445,Entire home/apt,220,2,6,8/19/2015,0.21,1,0
9888667,The Quintessential Victorian Flat,2178251,Daniel,,Western Addition,37.76952731,-122.4301087,Entire home/apt,275,3,2,8/13/2016,0.09,3,0
7840632,Cozy Lower Haight Apartment,41306691,Lindsey,,Western Addition,37.77022216,-122.4318998,Entire home/apt,200,2,66,7/26/2017,2.56,1,0
5628773,Charming Cottage in Alamo Square,6457429,John,,Western Addition,37.77826474,-122.4393672,Entire home/apt,321,3,18,9/22/2017,0.61,1,348
20325232,Mid-Century Modern Studio,219542,Nisa,,Western Addition,37.77502008,-122.4331036,Entire home/apt,150,7,1,9/24/2017,1,1,10
844640,Fainting Room in 1901 Victorian,68425,Marcus,,Western Addition,37.77860792,-122.4331717,Private room,85,1,0,,,1,0
5628758,Beautiful room w/ separate sofabed,3761599,Lisa,,Western Addition,37.77953117,-122.442859,Private room,215,5,3,7/30/2016,0.11,1,0
18080586, Victorian Boutique Hotel - European 2-Beds (499),118412894,Marbella,,Western Addition,37.78758598,-122.4231545,Private room,99,1,20,9/24/2017,4.03,22,166
10866319,Central 3 bdrm for Super Bowl week!,4262774,Ashwin,,Western Addition,37.78185917,-122.4305717,Entire home/apt,225,5,0,,,2,0
1614622,Great for business travelers - NOPA,2343472,Sal,,Western Addition,37.78045102,-122.4454123,Private room,180,1,45,10/16/2015,0.92,2,365
18031372, Victorian Mansion - Modern Room (477),118412894,Marbella,,Western Addition,37.78587864,-122.4232691,Entire home/apt,150,1,19,9/25/2017,5.28,22,164
20096735,Sunny one bedroom flat in Lower Haight,38307539,Tess,,Western Addition,37.77468775,-122.4333904,Entire home/apt,220,2,0,,,1,34
14836958,1bd/1ba Apt Centrally Located in SF,8491531,Andrew,,Western Addition,37.77313678,-122.4331635,Private room,200,3,4,2/17/2017,0.33,2,59
20996848,Historic Elegant Charles Hinkel 2BR Victorian!,19265390,Josh,,Western Addition,37.77155985,-122.4366048,Entire home/apt,240,1,2,9/24/2017,2,1,69
2499257,Gracious Contemporary Victorian,12791805,Kristi,,Western Addition,37.78294509,-122.444759,Entire home/apt,800,3,14,6/23/2017,0.37,2,328
16867947,"SHARE, Beautiful/airy Artists'  loft",47733748,Cathleen,,Western Addition,37.78473599,-122.445299,Private room,205,7,1,9/18/2017,1,2,89
8370959,Top Floor Victorian Flat w/ Parking,44119532,Zack,,Western Addition,37.77059487,-122.4336789,Entire home/apt,250,2,1,10/5/2015,0.04,1,0
10789433,Spacious 2B in Hayes Valley,46986844,Glenn,,Western Addition,37.77582662,-122.4286498,Entire home/apt,500,1,0,,,1,0
467839,CALEF HOUSE Rm 3 in Beaut SF Vict!,109045,Ronda,,Western Addition,37.78881144,-122.4294086,Private room,105,2,53,9/17/2017,0.85,3,359
12344783,Sunny room,16681081,Rubi,,Western Addition,37.78176267,-122.434224,Private room,95,1,35,5/20/2017,2.08,1,335
2371394,"1886 VICTORIAN, QUIET & PRIVATE, BEST AREA in SF!",2440054,Pamela,,Western Addition,37.76938789,-122.4332405,Entire home/apt,178,7,25,9/16/2017,0.68,2,184
19407065,Private in-law centrally located,56358643,Todd,,Western Addition,37.77872896,-122.4439614,Private room,150,2,6,9/26/2017,6,1,141
14983353,Charming 3BR Victorian in NoPa W/Modern Upgrades,94424109,Jonathan,,Western Addition,37.77779763,-122.4385358,Entire home/apt,230,30,36,4/19/2017,2.87,1,216
10592126,Beautiful Apt Centrally Located in Lower Nob Hill,7685477,Jenna,,Western Addition,37.78828617,-122.4219388,Private room,159,1,33,9/23/2017,2.33,2,29
3317591,"Sunny, Modern Private Bedroom",7581411,Nick,,Western Addition,37.77565942,-122.4331297,Private room,125,3,5,6/16/2015,0.13,1,0
9346869,Beautiful Renovated Nopa 1 Bed With Views & Vespa,318000,Elliott,,Western Addition,37.7747944,-122.4346799,Entire home/apt,145,3,6,9/27/2017,0.28,1,0
1646368,Beautiful & Unique Apartment!,3471063,John,,Western Addition,37.76966401,-122.4329904,Entire home/apt,299,3,37,8/15/2017,0.82,1,328
1122014,Lower Haight NathanAlleySF wparking,6156130,Scott,,Western Addition,37.77182284,-122.4308381,Entire home/apt,290,3,163,9/27/2017,3.06,1,264
11636621,Beautifully Renovated Victorian,1423294,Tan,,Western Addition,37.78609246,-122.4288507,Private room,220,1,0,,,2,364
8303062,Large Apt- Walking distance to DF,36324435,Katie,,Western Addition,37.78816736,-122.4254069,Entire home/apt,650,2,1,9/18/2015,0.04,2,0
20439522,Studio in Central SF,145865371,Vinayak,,Western Addition,37.78564387,-122.4222617,Entire home/apt,250,1,3,9/14/2017,2.37,1,80
10363359,"Updated, Classic SF Victorian",7894922,Scott,,Western Addition,37.77345229,-122.4345881,Entire home/apt,275,1,3,5/28/2017,0.32,1,0
6922612,Big VIEWS!  1-BR Central SAN FRANCISCO location,3570102,Georgie,,Western Addition,37.78526538,-122.4232064,Entire home/apt,135,7,14,7/22/2017,0.51,1,0
18669935,Eclectic & Artsy Light Filled 1 Bedroom Apt,17136474,Sarah & Mischelle,,Western Addition,37.78342273,-122.4445661,Entire home/apt,195,2,13,9/17/2017,3.25,1,39
6364873,Hayes Valley Victorian apartment,28786427,Antoine,,Western Addition,37.77259641,-122.4281421,Entire home/apt,248,7,3,7/1/2017,0.11,1,0
1121953,Studio with a View in Lower Haight,6155819,Ken,,Western Addition,37.77165055,-122.425717,Entire home/apt,600,4,13,8/6/2017,0.28,1,0
14802586,Garden Studio in the Lower Haight,78451071,Michael,,Western Addition,37.7736359,-122.4326299,Entire home/apt,159,3,39,9/13/2017,3.09,1,139
1187425,Spacious 1BR in NOPA w/ Patio,3550067,Chris,,Western Addition,37.78020923,-122.4430462,Entire home/apt,135,2,2,10/5/2015,0.08,1,67
10788444,Huge Victorian- Great for Superbowl,2009223,Philip,,Western Addition,37.77289249,-122.426182,Entire home/apt,1600,1,0,,,1,0
10886746,Broderick,46108102,Annick,,Western Addition,37.77821305,-122.4387572,Private room,130,2,0,,,1,0
3890704,"Charming Hayes Valley Vict. Flat 2brms,3bth",880855,Tony,,Western Addition,37.77089668,-122.4285368,Entire home/apt,250,30,26,8/13/2017,0.76,2,364
2612741,Cozy Garden Cottage,13379673,Robert,,Western Addition,37.77027691,-122.4347894,Entire home/apt,200,3,68,9/7/2017,1.71,1,78
10968594,Big apartment with private rooftop,48836795,Alexandre,,Western Addition,37.77671098,-122.4242679,Entire home/apt,175,2,3,3/28/2016,0.15,1,0
15162895,Garden 2BR Condo/Great Location/Lower Pac Heights,3843134,Jack,,Western Addition,37.78577397,-122.44146,Entire home/apt,199,2,2,10/16/2016,0.16,2,0
11918849,Grand 1890s Victorian ~Alamo Square,2242443,Michelle,,Western Addition,37.77866353,-122.431357,Entire home/apt,500,7,0,,,1,0
19914233,Lovely Victorian in the Heart of SF,1218845,Rati,,Western Addition,37.77538816,-122.4283961,Entire home/apt,800,5,0,,,1,0
14507492,SF Sunrise Room Near Fillmore District,41512875,Kim,,Western Addition,37.78158432,-122.4403316,Private room,140,2,26,9/16/2017,1.92,3,70
1810486,Classic 2BR Victorian Lower Haight,9485417,Michael,,Western Addition,37.77333315,-122.432197,Entire home/apt,285,2,43,8/30/2017,0.9,1,163
7972067,Parking  HBO  Backyard  BBQ  Wash/Dry,8290313,Kim + Rob,,Western Addition,37.78055559,-122.4474427,Entire home/apt,155,2,89,9/25/2017,3.53,1,211
581592,Gorgeous View of SF: Toad Apartment,2863391,Alexandre,,Western Addition,37.78083162,-122.4334967,Entire home/apt,130,14,24,6/17/2017,0.39,1,268
2088912,Victorian Retreat in PacificHeights,10662330,Brian,,Western Addition,37.78612524,-122.4369083,Private room,294,3,5,3/2/2017,0.21,1,9
18709064, Victorian Mansion - Deluxe (303),118412894,Marbella,,Western Addition,37.78659893,-122.4228263,Entire home/apt,150,1,16,9/28/2017,4,22,160
9493932,Lwr Pacific Heights Garden Apt.,49207248,Michael,,Western Addition,37.78631406,-122.4402186,Entire home/apt,210,2,55,9/1/2016,2.51,1,0
19586423,Old Victorian in The Heart of Hayes Valley,31159426,Vanessa,,Western Addition,37.77695979,-122.4272305,Entire home/apt,325,2,3,8/14/2017,1.5,1,0
17096028,Victorian Studio in Nopa  ( with street view ),3926041,Jason/Oscar,,Western Addition,37.77517878,-122.4375194,Private room,265,2,3,9/22/2017,1.64,2,66
1711403,"3 BDS, Shared Space, Mini Artist Loft!",1110789,Np,,Western Addition,37.78255349,-122.4439364,Shared room,95,3,90,7/2/2017,1.87,2,181
1596696,Beautiful Garden Cottage,8513389,Jorge & Nicolas,,Western Addition,37.78024112,-122.4434522,Entire home/apt,160,3,173,9/22/2017,3.49,2,98
3291691,Victorian Condo in Central Location,16630135,Robert,,Western Addition,37.77016331,-122.4355324,Entire home/apt,275,4,4,6/10/2017,0.1,1,0
843006,"Gorgeous, Large 2BR, 2Bath",862320,Aman,,Western Addition,37.78798264,-122.4324742,Entire home/apt,84,2,16,1/3/2015,0.28,1,0
18672200,"Bright Studio, Views, Perfect Location, PARKING!",13202073,Julie,,Western Addition,37.78368073,-122.4335148,Entire home/apt,300,5,6,9/28/2017,1.65,1,50
4875549,Legendary Room in Great House,4271298,Mike,,Western Addition,37.77599806,-122.4296349,Private room,145,2,12,8/2/2017,0.41,3,267
810672,Adorable Room in Hayes Valley,4262894,Joanna,,Western Addition,37.77963121,-122.4246722,Private room,85,14,9,8/20/2017,0.34,1,339
10968116,Centrally Located (Japantown),10123596,Akio,,Western Addition,37.78725178,-122.42437,Entire home/apt,140,2,6,10/30/2016,0.3,1,0
8133672,Cute Bedroom in NOPA,1013000,Madeleine,,Western Addition,37.77910466,-122.4423381,Entire home/apt,225,3,1,9/18/2016,0.08,1,0
1317908,"Cozy Victorian, Hip Alamo Sq Area!",3022475,Susan,,Western Addition,37.78292515,-122.4342712,Private room,80,3,59,9/29/2017,1.18,3,280
650007,Comfort+Charm in the Lower Haight,186277,Christian,,Western Addition,37.77081159,-122.4316197,Private room,75,1,2,9/21/2013,0.03,1,0
13604278,Large Private Room in Great SF Location,60159052,Clayton,,Western Addition,37.78600747,-122.4303497,Private room,99,1,0,,,1,0
10787814,Alamo Square 30 Days Rental,48972017,Judy,,Western Addition,37.77751124,-122.4364984,Entire home/apt,150,30,5,5/7/2017,0.35,2,365
12919971,Flash Deal: Quiet residental home near the fun,41512875,Kim,,Western Addition,37.78057089,-122.4415372,Private room,160,1,23,8/29/2017,1.36,3,0
6658953,"Sunny, private Hayes Valley oasis",1111231,Taylor,,Western Addition,37.7760357,-122.4283293,Entire home/apt,190,2,2,6/21/2015,0.07,1,0
1121697,Gorgeous Full-Floor Victorian Flat,1126796,Giancarlo,,Western Addition,37.77803972,-122.4308408,Entire home/apt,500,2,56,8/10/2017,2.24,2,317
2087748,Furnished Room in Gorgeous House,10657638,Alex,,Western Addition,37.78811209,-122.4339055,Private room,2500,1,0,,,1,0
19716552,Sunny central sf room full bed+ balcony access,62315747,Paul,,Western Addition,37.78063457,-122.4407903,Private room,80,2,7,9/15/2017,2.56,6,0
18586264,Bedroom in amazing 2 story Apartment,19051516,Devin,,Western Addition,37.77789415,-122.4395157,Private room,65,4,1,5/31/2017,0.24,1,0
9198181,Private room/bath in center of SF,631836,Chris,,Western Addition,37.77103682,-122.4247896,Private room,120,1,0,,,1,0
8119395,Grand 4-Level Painted Lady Victorian with Parking,3442905,Simone,,Western Addition,37.78518235,-122.4428292,Entire home/apt,2250,2,5,9/17/2017,0.34,3,274
1907229,AMAZING LOCATION + SPACE + LUXURY!,2345833,Raj,,Western Addition,37.78636612,-122.4379296,Entire home/apt,450,1,92,9/24/2017,1.96,2,344
3611131,Centrally located in SF & Cozy!,18196029,Mylinh,,Western Addition,37.77826894,-122.4396603,Entire home/apt,133,3,148,9/16/2017,3.81,1,66
10770988,Cozy Apartment in Pacific Heights,12849960,Matt,,Western Addition,37.78910892,-122.4257865,Entire home/apt,250,1,0,,,1,0
19618934,Presidio Palace,11079205,Nghiem,,Western Addition,37.78594113,-122.4465324,Entire home/apt,650,2,0,,,1,0
7718075,Lovely Lower Haight Victorian,8223604,Christa,,Western Addition,37.7720231,-122.4320355,Private room,95,1,4,5/29/2017,0.15,1,0
852960,3BR Victorian in the Lower Haight,4453203,Eli,,Western Addition,37.77092556,-122.4329356,Entire home/apt,395,2,0,,,1,0
18859192,Beautiful 1 bedroom in Pac Heights,3294756,Mitch,,Western Addition,37.78561664,-122.4379027,Entire home/apt,250,1,10,9/1/2017,2.46,1,2
11377740,Upscale SF home w/parking — long-term discount!,4348678,Alec,,Western Addition,37.78552051,-122.4453776,Entire home/apt,135,14,0,,,1,184
1615088,AlamoSquare w/2 Twin XL or King bed,180342,Jack & Jason,,Western Addition,37.78009476,-122.4386478,Private room,99,2,115,9/16/2017,3.59,2,304
8935756,Beautiful 2 Bdrm City Condo!,4060781,Lauren,,Western Addition,37.77185895,-122.4327399,Entire home/apt,800,3,0,,,1,0
16963905,Cozy Room in Garden Level Apartment,33837708,Nicole,,Western Addition,37.78164125,-122.4389455,Entire home/apt,86,2,46,9/29/2017,6.9,1,6
10456792,Large Room in Victorian,11586422,Shannon,,Western Addition,37.78031342,-122.4344054,Private room,400,1,0,,,1,0
3545312,Beautiful San Francisco Room,14061126,Irma,,Western Addition,37.77011935,-122.4307054,Private room,100,3,115,9/17/2017,2.97,2,327
8386933,Cute Home in Hayes Valley,10536709,Ashley,,Western Addition,37.77619914,-122.4301414,Private room,150,2,5,8/20/2016,0.21,1,274
20256957,Keen Large Private Room - Central Location,128482378,Pat,,Western Addition,37.77027475,-122.43353,Private room,0,3,8,9/21/2017,4.8,3,30
18037723, Victorian Mansion - Deluxe (300),118412894,Marbella,,Western Addition,37.78736648,-122.4240915,Entire home/apt,150,1,13,9/6/2017,2.64,22,157
4823183,"Chic 2 Bed, 2.5 bath with roof deck",6882902,Gianna,,Western Addition,37.7850773,-122.4383642,Entire home/apt,800,1,4,12/28/2015,0.15,1,0
9493265,Spacious 2BR Victorian in Hayes Valley,5659153,Amita,,Western Addition,37.77472965,-122.4279384,Entire home/apt,450,2,0,,,1,301
1039096,2bd/2.5bath Modern Condo +Roof Deck,5720770,Tori,,Western Addition,37.78663613,-122.4366764,Entire home/apt,395,5,25,7/29/2017,0.49,1,0
4773949,Lower Pac Heights apt,24621125,Claire,,Western Addition,37.78611244,-122.437043,Entire home/apt,248,2,34,9/19/2017,1.03,1,331
17585561,Comfy Room For Business Professionals,39962917,Lisa Magalie,,Western Addition,37.77714403,-122.4319177,Private room,85,14,2,9/25/2017,0.31,3,17
13375531,Fun Little Loft in the Heart of Hayes!,75960838,David,,Western Addition,37.77641408,-122.4250681,Entire home/apt,45,2,1,9/25/2016,0.08,1,0
7329782,Cozy Queen - Private Room MONTHLY RENTAL ONLY,37842000,Sophia,,Western Addition,37.78593411,-122.4388458,Private room,105,30,102,7/31/2017,3.95,6,235
14882827,Private room with queen size bed,12328146,Yusef,,Western Addition,37.78584446,-122.4444359,Private room,90,1,4,9/22/2017,0.49,3,67
890875,"Sunny, modern apt in Lower Haight",4374318,Jolie,,Western Addition,37.7711649,-122.4337285,Entire home/apt,193,2,8,8/27/2017,0.55,2,84
8776392,Royal Tenenbaum Bedroom,564610,Natalia,,Western Addition,37.78987747,-122.4250561,Private room,90,1,1,11/29/2015,0.04,1,0
7198666,"Bright, Big, Sunny Room in Nice Apt",6947364,Dana,,Western Addition,37.77790723,-122.4302422,Private room,99,3,6,5/26/2016,0.22,2,0
10814455,Sunny & Big Studio - Great Location,3353923,Simone,,Western Addition,37.78929454,-122.4247288,Entire home/apt,250,1,0,,,1,0
4978780,Hip Private Bedroom in Lower Haight,23629093,Chiraag,,Western Addition,37.77323994,-122.4339681,Private room,115,3,0,,,1,0
4233667,Charming Lower Haight Apartment,14056330,Floyd,,Western Addition,37.7731962,-122.4284791,Entire home/apt,185,5,7,9/4/2017,0.19,1,0
2120072,"Large, Sunny 3 Bed in San Francisco",10810642,Korey,,Western Addition,37.78213793,-122.4391568,Entire home/apt,300,1,5,7/9/2015,0.12,1,0
2169208,Cozy San Francisco Garden Apartment,3339995,Pierre,,Western Addition,37.78353039,-122.4451937,Entire home/apt,106,30,51,8/31/2017,1.26,1,340
12949888,Sunny Room in Lower Haight,65159015,Elizabeth,,Western Addition,37.7737367,-122.4313341,Private room,72,5,0,,,1,0
17010389,Lwr Hight/NOPA Studio inside  larger home+parking,4435448,Carl,,Western Addition,37.77094555,-122.4354968,Private room,110,1,23,9/13/2017,2.88,5,304
19503477,In the heart of the city,61272817,Claudia,,Western Addition,37.78585865,-122.4263027,Entire home/apt,139,4,7,9/26/2017,3,1,328
7329639,Old Charm Big House - MONTHLY ONLY,37842000,Sophia,,Western Addition,37.78603751,-122.4388655,Private room,105,30,119,9/12/2017,4.59,6,259
18159144,Room in Beautiful Victorian Home,2513762,Trey,,Western Addition,37.77297115,-122.4249633,Private room,80,2,1,7/5/2017,0.33,5,0
5346803,Modern oasis with Victorian charm,105051,Barbara,,Western Addition,37.77308303,-122.4341741,Entire home/apt,195,7,122,9/24/2017,3.97,1,82
6542864,Beautiful Room in 2 Bedroom Apt on Alamo Square,5525771,Bushra,,Western Addition,37.77503447,-122.4356505,Private room,97,7,3,7/16/2016,0.15,1,0
136598,Lovely Historic Italianate House,657173,Allison,,Western Addition,37.77520286,-122.4275269,Private room,125,3,290,10/2/2016,3.87,1,243
18159079,Luxurious Designer 1 BR - Central location,125239174,Louis And Lisa,,Western Addition,37.77575528,-122.4239561,Entire home/apt,275,3,1,4/27/2017,0.19,1,0
4396512,Stylish Central Transit Access Apt,6951648,Sanders,,Western Addition,37.77232527,-122.4335653,Entire home/apt,200,30,7,8/29/2017,0.2,1,299
218567,Balcony on Fillmore Street +Parking,1130612,Marin,,Western Addition,37.78594365,-122.4321929,Entire home/apt,240,30,78,9/17/2017,1.06,1,280
939407,"Bright, Modern Condo near Alamo Sq",164640,Eric,,Western Addition,37.77739804,-122.4325189,Entire home/apt,575,3,14,8/14/2017,0.31,1,358
121065,Victorian 1BR/1BA in Castro/Duboce,608445,Hassan,,Western Addition,37.77082909,-122.4310915,Entire home/apt,200,5,36,7/9/2017,0.55,1,0
4183367,Tower Bedroom in a Gorgeous 4000 sq ft Victorian,21703719,Adair,,Western Addition,37.76966068,-122.4358501,Private room,150,2,1,4/22/2017,0.18,1,94
13735115,Exquisite Grand Victorian,23195770,Celia,,Western Addition,37.77785457,-122.4437238,Entire home/apt,1500,2,2,8/27/2017,1.18,2,0
5969074,"Modern, Private Luxury Guest BR, BA",10456230,Jack,,Western Addition,37.77243633,-122.4263475,Private room,94,1,103,9/8/2017,3.44,3,58
12972076,Large room in an amazing location,15019739,Boris,,Western Addition,37.78852571,-122.4260551,Private room,80,1,3,6/7/2016,0.19,1,0
13327993,Great location Hayes Valley Futon,13261578,Sara,,Western Addition,37.77589062,-122.4281792,Private room,153,4,32,8/24/2017,1.98,2,9
11998353,Private Room on Alamo Square Park,48763599,Jimmy,,Western Addition,37.77778546,-122.4320684,Private room,100,1,7,7/29/2017,0.49,2,0
1873023,Perfect Apartment for San Francisco,2254991,Neeta,,Western Addition,37.78438898,-122.4434591,Entire home/apt,200,1,36,9/30/2014,0.77,1,268
8705073,2Br with Queen Bed in Lower Haight!,45697565,David,,Western Addition,37.77084506,-122.4303018,Entire home/apt,175,2,16,8/9/2017,0.67,1,0
4183088,"Elegant, Sunny Victorian - Alamo Sq",1792703,Beth & Tom,,Western Addition,37.7783696,-122.4344165,Entire home/apt,1100,2,9,5/18/2017,0.35,3,107
4084756,Private Room- Walk to Dreamforce 2016,2290641,Inessa,,Western Addition,37.77757231,-122.425725,Private room,148,2,3,10/7/2016,0.12,1,0
6329340,Beloved San Francisco,15357373,Ding,,Western Addition,37.77831893,-122.4456101,Entire home/apt,299,5,8,5/9/2017,0.3,4,365
18159358,Newly Renovated 3 Bedroom Home in the Heart of SF,8207301,Parker,,Western Addition,37.77881369,-122.4357873,Entire home/apt,350,1,20,9/25/2017,4,1,58
5084563,2BR Modern & Sunny Hayes Valley Apt,1034521,John,,Western Addition,37.77308474,-122.4251718,Entire home/apt,225,2,0,,,1,0
10835637,Courtyard Room in beautiful Victorian,2513762,Trey,,Western Addition,37.77230849,-122.4241085,Private room,105,2,90,9/9/2017,4.53,5,313
19904805,central sf home with city views  private room,117841976,Paul,,Western Addition,37.78080268,-122.4395127,Private room,200,1,7,9/16/2017,3.09,7,30
4347535,Great apartment in Lower Haight,3344775,Thomas,,Western Addition,37.77064417,-122.4364521,Shared room,400,1,0,,,1,0
19888404,Private Bedroom in Old-Style Victorian Pac Heights,18819814,Bryan,,Western Addition,37.78601136,-122.4428308,Private room,142,1,2,8/21/2017,0.8,1,73
19437156,Historic 2BDR Gem in the Heart of SF,117348356,Whitney,,Western Addition,37.7800864,-122.4414062,Entire home/apt,299,2,16,9/9/2017,5.33,1,294
18929229,SF Designer Townhouse in Pacific Heights,9709390,J.J.,,Western Addition,37.78585343,-122.4327013,Entire home/apt,229,7,1,9/13/2017,1,1,3
9295965,Private Room with separate entrance and full bath,48261523,Louisa,,Western Addition,37.78895088,-122.4318619,Private room,154,2,30,9/9/2017,2.14,1,339
4297642,Spacious & cozy Hayes Valley studio,2530108,Lahari,,Western Addition,37.77646263,-122.4259024,Entire home/apt,94,4,6,3/25/2017,0.17,1,278
6968158,Private suite in gorgeous Victorian in central SF!,17986295,Catherine,,Western Addition,37.7784736,-122.4350218,Private room,149,2,97,9/23/2017,4.61,1,310
3870174,Alamo Square w King Bed or 2 TwinXL,180342,Jack & Jason,,Western Addition,37.77814882,-122.4369693,Private room,99,2,113,9/17/2017,3.22,2,322
17306441,Hill View,116787074,Sophia,,Western Addition,37.78271058,-122.4346326,Private room,95,1,0,,,1,0
8131371,Modern 1 BR in Lower Pac Heights,26908098,Dave,,Western Addition,37.78735716,-122.4264003,Entire home/apt,199,1,4,9/26/2015,0.16,1,0
10942561,"Spacious, Super Bowlers Welcome!",4163116,Austin,,Western Addition,37.78962048,-122.4224435,Private room,260,2,0,,,1,0
8442634,Hayes Valley Beauty for Oracle Week,1217691,Rossella,,Western Addition,37.77461216,-122.4275378,Entire home/apt,950,3,0,,,1,0
7329651,Beautiful Apt near Golden Gate park,9563748,Tarush,,Western Addition,37.77683873,-122.4415334,Private room,88,2,1,8/24/2015,0.04,1,0
6575965,Cozy + Bright Central SF Apartment,5848360,Karlie,,Western Addition,37.77300065,-122.4374299,Entire home/apt,227,2,35,9/8/2017,1.35,1,226
12212013,"Perfectly Located, Updated In-Law",12715408,Jason,,Western Addition,37.77617516,-122.4321708,Entire home/apt,150,1,81,9/28/2017,4.59,1,330
7937959,Junior Penthouse in Japantown,41635418,Ben,,Western Addition,37.78479128,-122.4316768,Entire home/apt,400,1,4,9/17/2015,0.16,2,0
7329545,Spacious Room with Garden View! MONTHLY ONLY,37842000,Sophia,,Western Addition,37.7867149,-122.4383545,Private room,149,30,97,4/12/2017,3.75,6,270
808660,Private 1BR Apt. in Heart of SF!,1607501,David,,Western Addition,37.78460335,-122.4438868,Entire home/apt,130,3,211,9/5/2017,3.68,1,327
9491760,In the heart of San Francisco,6779774,Joe,,Western Addition,37.78562556,-122.4259366,Entire home/apt,279,4,13,9/10/2017,0.61,1,62
234781,Cozy One Bedroom in San Francisco,680144,Murphy,,Western Addition,37.78282454,-122.4464705,Private room,900,2,24,9/28/2014,0.38,1,365
660742,Beautiful Studio in Heart of SF,3335736,Katie,,Western Addition,37.77846712,-122.4322356,Entire home/apt,175,5,14,8/12/2016,0.23,1,0
13030090,Sunny Private room& Great location,28724514,Mario,,Western Addition,37.78064719,-122.4305656,Private room,105,1,18,7/10/2017,1.09,1,275
